attributecolumnname,attributevalue,conversionrate,conversionmetricname,startdate,enddate
LeadTypeCode,BTRTF,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CTCP90PLUS,0.00390117,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,FBK,0.01888112,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MFS,0.012349942,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,NWR,0.03209963,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,POD,0.027027028,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,AMM,0.001992826,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BMA,0.009090909,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,{if,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,CRT,0.06318083,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,FBV,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,ZTA,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,QLL,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,QRD,0.051463492,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,REMKTRSBIGBNGDC,0.004371585,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,DVY,0.5,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RHC,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RTA,0.003666533,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,FST,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MTM,0.042857144,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOMOBILE,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,VACPRES,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARICTEQNMD,0.001371742,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCCOM,0.09090909,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOGRAE,0.0568306,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMTURBOFLIP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ZLQLX,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSWEBFHAPP,0.010638298,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLPLR,0.004667445,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELODEPT,0.25,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLELN,0.012048192,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOGMS,0.107913665,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLTESTWEBSITE,0,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,LMN,0.018179422,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFHSWCR,0.003351615,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RTQL1,0.004267192,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,GBM,0.032422964,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RMB,0.06910377,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,SNL,0.038623594,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,1,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,FLA,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,LMA,0,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLELN2,0.004761905,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,RHF,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,REF,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BST,0.048780486,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RGM,0.021680217,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,BKREMKTOTHER,7.30E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIDSMOVER1,0.04707449,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOLEXI,0.098425195,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOWALGR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMKARMAPAPP,0,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,ENL,0.024636766,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,WPT,1,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,QMM,0.057296883,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,DRR,0.033707865,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,TRX,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,INA,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,VRD,0,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLE,0.014510278,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLPFHA,0.006945218,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFORWIVR,0.020311719,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOOWENS,0,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,HGT,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RFR,0,adproperty_close_rate,2/23/20,5/23/20
State,MN,0.027968207,state_close_rate,2/23/20,5/23/20
State,101,0,state_close_rate,2/23/20,5/23/20
State,1,0,state_close_rate,2/23/20,5/23/20
LeadTypeCode,CTCP90,0.001784481,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,DILIOQL,0.004317789,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,MIBP,0,LTC_close_rate,2/23/20,5/23/20
State,,0.123070195,state_close_rate,2/23/20,5/23/20
State,VA,0.031752244,state_close_rate,2/23/20,5/23/20
LeadTypeCode,GSLTJ,0.002809168,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOVRSA,0.06666667,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,YMO,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,ESC,0.06446264,adproperty_close_rate,2/23/20,5/23/20
State,MI,0.03480444,state_close_rate,2/23/20,5/23/20
State,ID,0.031172931,state_close_rate,2/23/20,5/23/20
adproperty_parsed,JEF,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,axp,0.1012931,adproperty_close_rate,2/23/20,5/23/20
State,CA,0.051944494,state_close_rate,2/23/20,5/23/20
State,CT,0.020182004,state_close_rate,2/23/20,5/23/20
State,NE,0.022626309,state_close_rate,2/23/20,5/23/20
State,MD,0.03103963,state_close_rate,2/23/20,5/23/20
State,MO,0.022811728,state_close_rate,2/23/20,5/23/20
adproperty_parsed,BLP,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,CEX,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MQL,0.16214122,adproperty_close_rate,2/23/20,5/23/20
State,ME,0.021402637,state_close_rate,2/23/20,5/23/20
State,AL,0.022947446,state_close_rate,2/23/20,5/23/20
State,OH,0.02161157,state_close_rate,2/23/20,5/23/20
State,NY,0.018078648,state_close_rate,2/23/20,5/23/20
adproperty_parsed,ABM,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,FLO,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,QOS,0.020512821,adproperty_close_rate,2/23/20,5/23/20
State,AS,0,state_close_rate,2/23/20,5/23/20
State,MA,0.025504088,state_close_rate,2/23/20,5/23/20
adproperty_parsed,MBM,0.03501805,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MNT,0.025641026,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,LMM,0.019792473,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MBL,0,adproperty_close_rate,2/23/20,5/23/20
State,AR,0.022937477,state_close_rate,2/23/20,5/23/20
State,AP,0.032258064,state_close_rate,2/23/20,5/23/20
State,HI,0.026511712,state_close_rate,2/23/20,5/23/20
adproperty_parsed,GNB,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RHQ,0.022573363,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,DMV,0.125,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,QNS,0.05006682,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,SET,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,IGS,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,REA,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,CIL,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,DBM,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,GMO,0.007193749,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,EML,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,LMT,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RLB,0.13736469,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,DMT,0.33333334,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,PRT,0.0625,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RSB,0.075,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,SMR,0.009508716,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,GNL,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RHD,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BZV,1,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,CAO,0.02128123,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BIL,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MVO,0.022655759,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,NDW,0.026065402,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,FBP,0.02556391,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,123,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MPM,0.00952381,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RLR,0.0641422,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BBC,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,YGP,0,adproperty_close_rate,2/23/20,5/23/20
State,LA,0.020110857,state_close_rate,2/23/20,5/23/20
State,NJ,0.026556745,state_close_rate,2/23/20,5/23/20
State,OR,0.03321632,state_close_rate,2/23/20,5/23/20
State,KY,0.020928117,state_close_rate,2/23/20,5/23/20
State,WY,0.0302427,state_close_rate,2/23/20,5/23/20
State,WI,0.021774245,state_close_rate,2/23/20,5/23/20
State,NC,0.028619425,state_close_rate,2/23/20,5/23/20
State,DE,0.022034718,state_close_rate,2/23/20,5/23/20
State,MS,0.019701922,state_close_rate,2/23/20,5/23/20
State,AE,0.014925373,state_close_rate,2/23/20,5/23/20
State,IA,0.017361112,state_close_rate,2/23/20,5/23/20
State,NM,0.020792427,state_close_rate,2/23/20,5/23/20
State,SD,0.021758737,state_close_rate,2/23/20,5/23/20
State,MH,0,state_close_rate,2/23/20,5/23/20
State,GA,0.030554835,state_close_rate,2/23/20,5/23/20
State,KS,0.023055514,state_close_rate,2/23/20,5/23/20
State,CO,0.042966608,state_close_rate,2/23/20,5/23/20
State,FL,0.024768863,state_close_rate,2/23/20,5/23/20
State,UT,0.053349037,state_close_rate,2/23/20,5/23/20
